order,species,taxonKey,n
Rodentia,Mesocricetus newtoni,2438483,100
Rodentia,Mesocricetus raddei,2438481,11
Rodentia,Mesocricetus raddei,5786976,1
Rodentia,Mesocricetus raddei,7596791,1
Rodentia,Mesocricetus raddei,8859647,2
Rodentia,Mesomys hispidus,5219935,343
Rodentia,Mesomys hispidus,6066820,2
Rodentia,Mesomys hispidus,10154850,9
Rodentia,Mesomys hispidus,10820939,1
Rodentia,Mesomys leniceps,5219933,1
Rodentia,Mesomys occultus,5706490,5
Rodentia,Mesomys stimulax,5219934,52
Rodentia,Micaelamys granti,2438173,30
Rodentia,Micaelamys granti,4264923,55
Rodentia,Micaelamys namaquensis,2438172,2086
Rodentia,Micaelamys namaquensis,4264922,3860
Rodentia,Micaelamys namaquensis,8804252,33
Rodentia,Micaelamys namaquensis,8949591,6
Rodentia,Microakodontomys transitorius,4265154,1
Rodentia,Microcavia australis,2437626,522
Rodentia,Microcavia australis,4263004,24
Rodentia,Microcavia australis,4263006,133
Rodentia,Microcavia australis,7259326,63
Rodentia,Microcavia niata,2437627,21
Rodentia,Microcavia niata,7259325,4
Rodentia,Microcavia niata,8620230,9
Rodentia,Microcavia shiptoni,2437625,11
Rodentia,Microdillus peeli,2437725,21
Rodentia,Microdipodops megacephalus,2439502,1223
Rodentia,Microdipodops megacephalus,4263148,185
Rodentia,Microdipodops megacephalus,4263149,66
Rodentia,Microdipodops megacephalus,4263150,39
Rodentia,Microdipodops megacephalus,4263151,472
Rodentia,Microdipodops megacephalus,4263155,3
Rodentia,Microdipodops megacephalus,4263157,282
Rodentia,Microdipodops megacephalus,4263158,30
Rodentia,Microdipodops megacephalus,4263161,84
Rodentia,Microdipodops megacephalus,4263162,241
Rodentia,Microdipodops megacephalus,4263163,2
Rodentia,Microdipodops megacephalus,4263164,51
Rodentia,Microdipodops megacephalus,7261486,761
Rodentia,Microdipodops megacephalus,10127681,1
Rodentia,Microdipodops pallidus,2439501,802
Rodentia,Microdipodops pallidus,4263152,726
Rodentia,Microdipodops pallidus,4263153,14
Rodentia,Microdipodops pallidus,4263159,2
Rodentia,Microdipodops pallidus,4263160,325
Rodentia,Microdipodops pallidus,4263165,7
Rodentia,Microdipodops pallidus,10556175,1
Rodentia,Microhydromys richardsoni,2438423,6
Rodentia,Micromys minutus,5219833,4657
Rodentia,Micromys minutus,7793463,1
Rodentia,Micromys minutus,8778727,1
Rodentia,Micromys minutus,8882666,1
Rodentia,Micromys minutus,8912251,12
Rodentia,Micromys minutus,8995956,3
Rodentia,Micromys minutus,9158998,8
Rodentia,Micromys minutus,9170393,1
Rodentia,Micromys minutus,9225519,1
Rodentia,Micromys minutus,10497545,5
Rodentia,Micromys minutus,10791379,2
Rodentia,Microryzomys altissimus,2437777,297
Rodentia,Microryzomys altissimus,10868234,7
Rodentia,Microryzomys minutus,2437778,844
Rodentia,Microryzomys minutus,10755673,11
Rodentia,Microsciurus alfari,2437363,63
Rodentia,Microsciurus alfari,4264024,6
Rodentia,Microsciurus alfari,4264025,4
Rodentia,Microsciurus alfari,4264029,3
Rodentia,Microsciurus alfari,4264030,3
Rodentia,Microsciurus alfari,4264035,25
Rodentia,Microsciurus alfari,4264036,75
Rodentia,Microsciurus alfari,10370777,1
Rodentia,Microsciurus flaviventer,2437361,128
Rodentia,Microsciurus flaviventer,4264026,19
Rodentia,Microsciurus flaviventer,4264027,4
Rodentia,Microsciurus flaviventer,4264032,15
Rodentia,Microsciurus flaviventer,4264033,11
Rodentia,Microsciurus flaviventer,4264037,59
Rodentia,Microsciurus flaviventer,4264038,3
Rodentia,Microsciurus flaviventer,7261586,40
Rodentia,Microsciurus manarius,8612572,1
Rodentia,Microsciurus mimulus,2437360,20
Rodentia,Microsciurus mimulus,4264028,20
Rodentia,Microsciurus mimulus,4264040,20
Rodentia,Microsciurus mimulus,7261587,17
Rodentia,Microsciurus santanderensis,2437362,8
Rodentia,Microtus abbreviatus,2438630,432
Rodentia,Microtus abbreviatus,8833291,33
Rodentia,Microtus agrestis,2438616,23834
Rodentia,Microtus agrestis,4409225,2
Rodentia,Microtus agrestis,4409227,2
Rodentia,Microtus agrestis,4409229,5
Rodentia,Microtus agrestis,4409231,236
Rodentia,Microtus agrestis,4409234,1
Rodentia,Microtus agrestis,7342819,26
Rodentia,Microtus agrestis,7655389,1
Rodentia,Microtus agrestis,8774489,1
Rodentia,Microtus agrestis,8908601,63
Rodentia,Microtus agrestis,8943404,1
Rodentia,Microtus agrestis,8953172,1
Rodentia,Microtus agrestis,9069209,4
Rodentia,Microtus agrestis,9155067,1
Rodentia,Microtus agrestis,9192542,6
Rodentia,Microtus agrestis,9963669,17
Rodentia,Microtus anatolicus,4265014,1
Rodentia,Microtus arvalis,2438602,81
Rodentia,Microtus arvalis,2438606,12762
Rodentia,Microtus arvalis,7581098,1
Rodentia,Microtus arvalis,7607402,1
Rodentia,Microtus arvalis,7892846,2
Rodentia,Microtus arvalis,7967893,2
Rodentia,Microtus arvalis,8041396,7
Rodentia,Microtus arvalis,8117343,12
Rodentia,Microtus arvalis,8241073,1
Rodentia,Microtus arvalis,8732660,1
Rodentia,Microtus arvalis,8785606,1
Rodentia,Microtus arvalis,8806190,1
Rodentia,Microtus arvalis,8854259,1
Rodentia,Microtus arvalis,8895300,5
Rodentia,Microtus arvalis,8931636,1
Rodentia,Microtus arvalis,8951581,1
Rodentia,Microtus arvalis,8965070,1
Rodentia,Microtus arvalis,9060610,1
Rodentia,Microtus arvalis,9083177,2
Rodentia,Microtus arvalis,9097126,3
Rodentia,Microtus arvalis,9201476,1
Rodentia,Microtus arvalis,9282103,64
Rodentia,Microtus arvalis,9432687,742
Rodentia,Microtus arvalis,9837172,7
Rodentia,Microtus arvalis,10340756,4
Rodentia,Microtus arvalis,11188596,10
Rodentia,Microtus bavaricus,2438594,10
Rodentia,Microtus breweri,2438615,517
Rodentia,Microtus cabrerae,2438668,921
Rodentia,Microtus californicus,2438603,2277
Rodentia,Microtus californicus,6163547,67
Rodentia,Microtus californicus,7059247,4189
Rodentia,Microtus californicus,8723255,68
Rodentia,Microtus californicus,8731185,42
Rodentia,Microtus californicus,8755780,151
Rodentia,Microtus californicus,8763817,110
Rodentia,Microtus californicus,8809237,31
Rodentia,Microtus californicus,8842828,60
Rodentia,Microtus californicus,8851198,194
Rodentia,Microtus californicus,8898426,78
Rodentia,Microtus californicus,8906983,149
Rodentia,Microtus californicus,8954817,1543
Rodentia,Microtus californicus,8963455,319
Rodentia,Microtus californicus,8990173,617
Rodentia,Microtus californicus,9057301,983
Rodentia,Microtus californicus,9084846,353
Rodentia,Microtus californicus,9144218,1379
Rodentia,Microtus californicus,9214109,268
Rodentia,Microtus canicaudus,2438593,273
Rodentia,Microtus chrotorrhinus,2438667,796
Rodentia,Microtus chrotorrhinus,8849273,140
Rodentia,Microtus chrotorrhinus,9206934,28
Rodentia,Microtus chrotorrhinus,9482974,1
Rodentia,Microtus clarkei,4265018,16
Rodentia,Microtus daghestanicus,2438633,23
Rodentia,Microtus deceitensis,9184632,3
Rodentia,Microtus dogramacii,4265011,2
Rodentia,Microtus duodecimcostatus,2438619,11237
Rodentia,Microtus duodecimcostatus,7538083,1
Rodentia,Microtus duodecimcostatus,7752733,21
Rodentia,Microtus duodecimcostatus,9051982,1
Rodentia,Microtus duodecimcostatus,9149636,1
Rodentia,Microtus duodecimcostatus,9208618,1
Rodentia,Microtus evoronensis,2438610,7
Rodentia,Microtus felteni,2438597,8
Rodentia,Microtus fortis,2438675,617
Rodentia,Microtus fortis,5786923,1
Rodentia,Microtus fortis,5786924,5
Rodentia,Microtus fortis,8407234,1
Rodentia,Microtus fortis,8938284,3
Rodentia,Microtus fortis,10114090,20
Rodentia,Microtus gerbei,2438662,1676
Rodentia,Microtus gerbei,7374445,1
Rodentia,Microtus gerbei,7679374,239
Rodentia,Microtus gerbei,8805819,1
Rodentia,Microtus gregalis,2438648,915
Rodentia,Microtus gregalis,7753619,1
Rodentia,Microtus gregalis,8070477,18
Rodentia,Microtus gregalis,9027503,10
Rodentia,Microtus gregalis,9894447,16
Rodentia,Microtus gregalis,10289020,4
Rodentia,Microtus gregalis,10394189,7
Rodentia,Microtus guatemalensis,2438646,175
Rodentia,Microtus guatemalensis,10487893,3
Rodentia,Microtus guentheri,2438628,231
Rodentia,Microtus guentheri,5786930,37
Rodentia,Microtus guentheri,8005879,1
Rodentia,Microtus guentheri,8249594,9
Rodentia,Microtus guentheri,9286261,2
Rodentia,Microtus ilaeus,2438617,13
Rodentia,Microtus ilaeus,4265012,39
Rodentia,Microtus irani,2438601,137
Rodentia,Microtus kikuchii,4265019,182
Rodentia,Microtus kikuchii,10231273,2
Rodentia,Microtus lavernedii,9877623,1
Rodentia,Microtus lavernedii,10517059,10
Rodentia,Microtus levis,2438666,122
Rodentia,Microtus levis,4265013,577
Rodentia,Microtus levis,4409222,3
Rodentia,Microtus levis,4409223,9
Rodentia,Microtus levis,10267024,8
Rodentia,Microtus liechtensteini,4265021,10
Rodentia,Microtus limnophilus,2438595,40
Rodentia,Microtus limnophilus,8231598,1
Rodentia,Microtus limnophilus,10173617,28
Rodentia,Microtus longicaudus,2438621,15674
Rodentia,Microtus longicaudus,2438623,7
Rodentia,Microtus longicaudus,6163544,4190
Rodentia,Microtus longicaudus,6163545,18
Rodentia,Microtus longicaudus,7810236,2
Rodentia,Microtus longicaudus,8729354,119
Rodentia,Microtus longicaudus,8844695,1
Rodentia,Microtus longicaudus,8900405,175
Rodentia,Microtus longicaudus,9364737,3
Rodentia,Microtus longicaudus,10569840,12
Rodentia,Microtus lusitanicus,2438669,3539
Rodentia,Microtus lusitanicus,7467049,14
Rodentia,Microtus lusitanicus,8261664,136
Rodentia,Microtus lusitanicus,8292816,1
Rodentia,Microtus majori,2438654,203
Rodentia,Microtus maximowiczii,2438634,179
Rodentia,Microtus maximowiczii,9999210,4
Rodentia,Microtus maximowiczii,10639546,45
Rodentia,Microtus mexicanus,2438600,2711
Rodentia,Microtus mexicanus,2438651,2893
Rodentia,Microtus mexicanus,6163552,4
Rodentia,Microtus mexicanus,7194067,2365
Rodentia,Microtus mexicanus,8092363,5
Rodentia,Microtus mexicanus,8732302,18
Rodentia,Microtus mexicanus,8785236,174
Rodentia,Microtus mexicanus,8787453,47
Rodentia,Microtus mexicanus,8873505,213
Rodentia,Microtus mexicanus,8932040,81
Rodentia,Microtus mexicanus,9024664,269
Rodentia,Microtus mexicanus,9117735,208
Rodentia,Microtus middendorffi,2438613,27
Rodentia,Microtus middendorffi,2438620,15
Rodentia,Microtus middendorffi,4265020,9
Rodentia,Microtus middendorffi,9906097,5
Rodentia,Microtus middendorffi,10021086,4
Rodentia,Microtus middendorffi,10023020,8
Rodentia,Microtus middendorffi,10382451,1
Rodentia,Microtus middendorffi,10661573,6
Rodentia,Microtus miurus,2438632,3433
Rodentia,Microtus miurus,8804683,2
Rodentia,Microtus miurus,9158450,420
Rodentia,Microtus mongolicus,2438598,283
Rodentia,Microtus mongolicus,5786928,7
Rodentia,Microtus mongolicus,10418261,2
Rodentia,Microtus montanus,2438609,9379
Rodentia,Microtus montanus,7365697,3
Rodentia,Microtus montanus,8722120,47
Rodentia,Microtus montanus,8754643,17
Rodentia,Microtus montanus,8818579,119
Rodentia,Microtus montanus,8852366,8
Rodentia,Microtus montanus,8908199,70
Rodentia,Microtus montanus,8953561,159
Rodentia,Microtus montanus,8988948,76
Rodentia,Microtus montanus,9000112,38
Rodentia,Microtus montanus,9047064,724
Rodentia,Microtus montanus,9058533,1017
Rodentia,Microtus montanus,9095106,233
Rodentia,Microtus montanus,9106181,63
Rodentia,Microtus montanus,9142957,83
Rodentia,Microtus montanus,9203529,753
Rodentia,Microtus montanus,9215386,28
Rodentia,Microtus montanus,9259490,2
Rodentia,Microtus montanus,10207302,10
Rodentia,Microtus montebelli,2438676,1201
Rodentia,Microtus multiplex,2438647,663
Rodentia,Microtus multiplex,7532496,1
Rodentia,Microtus multiplex,8015206,1
Rodentia,Microtus oaxacensis,2438614,157
Rodentia,Microtus ochrogaster,2438671,12170
Rodentia,Microtus ochrogaster,2438673,5
Rodentia,Microtus ochrogaster,8844303,534
Rodentia,Microtus ochrogaster,8900014,25
Rodentia,Microtus ochrogaster,8905431,35
Rodentia,Microtus ochrogaster,9055693,4
Rodentia,Microtus ochrogaster,9930058,1
Rodentia,Microtus ochrogaster,10324623,3
Rodentia,Microtus ochrogaster,10358362,47
Rodentia,Microtus oeconomus,2438635,34952
Rodentia,Microtus oeconomus,2438636,12
Rodentia,Microtus oeconomus,4409202,32
Rodentia,Microtus oeconomus,4409206,4
Rodentia,Microtus oeconomus,4409210,115
Rodentia,Microtus oeconomus,7342817,1
Rodentia,Microtus oeconomus,7761873,5
Rodentia,Microtus oeconomus,7835972,24
Rodentia,Microtus oeconomus,7855950,33
Rodentia,Microtus oeconomus,7891157,2
Rodentia,Microtus oeconomus,7956887,45
Rodentia,Microtus oeconomus,8155044,2
Rodentia,Microtus oeconomus,8831428,76
Rodentia,Microtus oeconomus,8921498,56
Rodentia,Microtus oeconomus,9036058,155
Rodentia,Microtus oeconomus,10138064,35
Rodentia,Microtus oeconomus,10149664,4
Rodentia,Microtus oeconomus,10534016,3
Rodentia,Microtus oeconomus,10535098,68
Rodentia,Microtus oeconomus,10984454,2
Rodentia,Microtus oregoni,2438661,3063
Rodentia,Microtus oregoni,7988148,8
Rodentia,Microtus oregoni,9120211,72
Rodentia,Microtus paradoxus,4265015,5
Rodentia,Microtus paradoxus,10242999,1
Rodentia,Microtus pennsylvanicus,2438655,47263
Rodentia,Microtus pennsylvanicus,6163549,8
Rodentia,Microtus pennsylvanicus,7194068,11005
Rodentia,Microtus pennsylvanicus,7492078,16
Rodentia,Microtus pennsylvanicus,7653861,1
Rodentia,Microtus pennsylvanicus,7697470,90
Rodentia,Microtus pennsylvanicus,7771046,33
Rodentia,Microtus pennsylvanicus,8508016,1
Rodentia,Microtus pennsylvanicus,8717424,178
Rodentia,Microtus pennsylvanicus,8749445,267
Rodentia,Microtus pennsylvanicus,8769746,236
Rodentia,Microtus pennsylvanicus,8803202,13
Rodentia,Microtus pennsylvanicus,8857704,552
Rodentia,Microtus pennsylvanicus,8892102,39
Rodentia,Microtus pennsylvanicus,8913270,26
Rodentia,Microtus pennsylvanicus,8926555,41
Rodentia,Microtus pennsylvanicus,9005278,511
Rodentia,Microtus pennsylvanicus,9041799,321
Rodentia,Microtus pennsylvanicus,9100906,264
Rodentia,Microtus pennsylvanicus,9123498,815
Rodentia,Microtus pennsylvanicus,9137538,56
Rodentia,Microtus pennsylvanicus,9160116,184
Rodentia,Microtus pennsylvanicus,9987528,165
Rodentia,Microtus pennsylvanicus,10300689,90
Rodentia,Microtus pennsylvanicus,10953373,45
Rodentia,Microtus pinetorum,2438638,4493
Rodentia,Microtus pinetorum,2438644,115
Rodentia,Microtus pinetorum,6163542,29
Rodentia,Microtus pinetorum,6163543,492
Rodentia,Microtus pinetorum,7059246,178
Rodentia,Microtus pinetorum,8950022,184
Rodentia,Microtus qazvinensis,4265016,16
Rodentia,Microtus quasiater,2438592,793
Rodentia,Microtus quasiater,9276656,22
Rodentia,Microtus richardsoni,2438626,1873
Rodentia,Microtus richardsoni,2438627,8
Rodentia,Microtus richardsoni,8796778,35
Rodentia,Microtus richardsoni,10080468,1
Rodentia,Microtus sachalinensis,2438618,4
Rodentia,Microtus sachalinensis,10056606,3
Rodentia,Microtus savii,2438650,805
Rodentia,Microtus savii,4409214,1
Rodentia,Microtus savii,7893710,10
Rodentia,Microtus schelkovnikovi,2438608,5
Rodentia,Microtus socialis,2438670,533
Rodentia,Microtus socialis,7409891,1
Rodentia,Microtus socialis,8910562,1
Rodentia,Microtus socialis,10045001,5
Rodentia,Microtus subterraneus,2438660,5737
Rodentia,Microtus subterraneus,4409224,2
Rodentia,Microtus subterraneus,7490488,1
Rodentia,Microtus subterraneus,7798592,83
Rodentia,Microtus subterraneus,7994877,1
Rodentia,Microtus subterraneus,8069627,19
Rodentia,Microtus subterraneus,8959920,1
Rodentia,Microtus subterraneus,9029510,1
Rodentia,Microtus subterraneus,9088446,1
Rodentia,Microtus subterraneus,10452146,8
Rodentia,Microtus subterraneus,10646601,1
Rodentia,Microtus tatricus,2438637,37
Rodentia,Microtus thomasi,2438625,34
Rodentia,Microtus thomasi,8143976,2
Rodentia,Microtus townsendii,2438612,3501
Rodentia,Microtus townsendii,8740297,32
Rodentia,Microtus townsendii,8882048,16
Rodentia,Microtus townsendii,9074566,2
Rodentia,Microtus townsendii,9126759,38
Rodentia,Microtus transcaspicus,2438611,15
Rodentia,Microtus transcaspicus,10265058,2
Rodentia,Microtus umbrosus,2438599,100
Rodentia,Microtus xanthognathus,2438664,3083
Rodentia,Microtus xanthognathus,9316032,3
Rodentia,Millardia gleadowi,5219778,46
Rodentia,Millardia gleadowi,5786711,1
Rodentia,Millardia kathleenae,5219780,21
Rodentia,Millardia kondana,5219779,14
Rodentia,Millardia meltada,5219777,299
Rodentia,Millardia meltada,5786712,1
Rodentia,Millardia meltada,5786713,1
Rodentia,Millardia meltada,5786714,1
Rodentia,Millardia meltada,5786717,1
Rodentia,Millardia meltada,5786718,1
Rodentia,Millardia meltada,8913091,3
Rodentia,Millardia meltada,10315012,11
Rodentia,Mindomys hammondi,2438081,21
Rodentia,Mindomys hammondi,5786911,3
Rodentia,Mindomys hammondi,9858993,1
Rodentia,Monticolomys koopmani,4263428,14
Rodentia,Muriculus imberbis,2438063,10
Rodentia,Mus aguti,7973062,1
Rodentia,Mus baoulei,2438811,206
Rodentia,Mus booduga,2438798,309
Rodentia,Mus booduga,7829396,46
Rodentia,Mus bufo,2438788,571
Rodentia,Mus callewaerti,2438775,23
Rodentia,Mus caroli,2438800,564
Rodentia,Mus caroli,7519512,3
Rodentia,Mus caroli,10115317,2
Rodentia,Mus caroli,10568609,1
Rodentia,Mus castaneus,8927998,23
Rodentia,Mus cervicolor,2438776,709
Rodentia,Mus cervicolor,8910001,1
Rodentia,Mus cervicolor,9141087,1
Rodentia,Mus cervicolor,9871817,2
Rodentia,Mus cervicolor,10172396,1
Rodentia,Mus cervicolor,10511196,2
Rodentia,Mus cookii,2438802,330
Rodentia,Mus cookii,7364061,1
Rodentia,Mus cookii,7636767,1
Rodentia,Mus cookii,7862480,1
Rodentia,Mus cookii,8148312,1
Rodentia,Mus cookii,8384380,1
Rodentia,Mus cookii,9928838,4
Rodentia,Mus crociduroides,2438790,12
Rodentia,Mus cypriacus,5786703,1
Rodentia,Mus famulus,2438778,69
Rodentia,Mus famulus,10714299,2
Rodentia,Mus fernandoni,2438804,11
Rodentia,Mus fernandoni,5786694,1
Rodentia,Mus fragilicauda,4264887,1
Rodentia,Mus fragilicauda,10359622,2
Rodentia,Mus goundae,2438792,4
Rodentia,Mus haussa,2438781,227
Rodentia,Mus indutus,2438806,639
Rodentia,Mus leptosoma,9221766,5
Rodentia,Mus macedonicus,2438783,130
Rodentia,Mus mahomet,2438795,139
Rodentia,Mus mahomet,9005870,1
Rodentia,Mus mattheyi,2438785,105
Rodentia,Mus mayori,2438809,23
Rodentia,Mus mayori,5786678,7
Rodentia,Mus mayori,5786679,1
Rodentia,Mus mayori,5786680,2
Rodentia,Mus mayori,5786681,4
Rodentia,Mus minutoides,2438796,2740
Rodentia,Mus musculoides,2438786,4379
Rodentia,Mus musculoides,7881985,2
Rodentia,Mus musculoides,8128381,68
Rodentia,Mus musculoides,8749289,3
Rodentia,Mus musculoides-minutoides,11217686,8
Rodentia,Mus musculus,4264885,1529
Rodentia,Mus musculus,4264886,8109
Rodentia,Mus musculus,4264888,89
Rodentia,Mus musculus,4264889,5
Rodentia,Mus musculus,4264890,1486
Rodentia,Mus musculus,4409155,1788
Rodentia,Mus musculus,5786695,13
Rodentia,Mus musculus,7429082,56505
Rodentia,Mus musculus,7930724,16
Rodentia,Mus musculus,8729194,2
Rodentia,Mus musculus,8750808,432
Rodentia,Mus musculus,8778034,4
Rodentia,Mus musculus,8807489,9
Rodentia,Mus musculus,8811284,1
Rodentia,Mus musculus,8896655,2
Rodentia,Mus musculus,8926387,6
Rodentia,Mus musculus,8956971,2
Rodentia,Mus musculus,9028105,1
Rodentia,Mus musculus,9032564,1
Rodentia,Mus musculus,9036650,1
Rodentia,Mus musculus,9069030,3
Rodentia,Mus musculus,9128197,1
Rodentia,Mus musculus,9151071,1
Rodentia,Mus musculus,9179682,2
Rodentia,Mus musculus,9207131,5
Rodentia,Mus musculus,9559235,50
Rodentia,Mus musculus,10079223,295
Rodentia,Mus musculus,10208541,120
Rodentia,Mus musculus,10604942,72
Rodentia,Mus musculus,10692620,1
Rodentia,Mus musculus,10868131,2
Rodentia,Mus musculus,11298304,162
Rodentia,Mus neavei,2438810,226
Rodentia,Mus nigrita,8983020,2
Rodentia,Mus nitidulus,7950181,17
Rodentia,Mus oubanguii,2438787,61
Rodentia,Mus pahari,2438812,161
Rodentia,Mus pahari,5786684,1
Rodentia,Mus pahari,9100294,5
Rodentia,Mus pahari,9101091,20
Rodentia,Mus pahari,10021803,1
Rodentia,Mus pahari,10266303,1
Rodentia,Mus pahari,10417029,2
Rodentia,Mus pahari,10662296,2
Rodentia,Mus pahari,10797371,2
Rodentia,Mus phillipsi,2438799,31
Rodentia,Mus phillipsi,5786701,1
Rodentia,Mus phillipsi,5786702,1
Rodentia,Mus platythrix,2438801,132
Rodentia,Mus platythrix,5786696,1
Rodentia,Mus platythrix,5786697,1
Rodentia,Mus platythrix,7908845,1
Rodentia,Mus saxicola,2438789,109
Rodentia,Mus saxicola,5786689,1
Rodentia,Mus saxicola,5786690,1
Rodentia,Mus saxicola,7855862,1
Rodentia,Mus saxicola,8155149,1
Rodentia,Mus setulosus,2438777,1778
Rodentia,Mus setulosus,10739895,3
Rodentia,Mus setzeri,2438803,25
Rodentia,Mus shortridgei,2438791,66
Rodentia,Mus shortridgei,8306785,1
Rodentia,Mus sorella,2438779,155
Rodentia,Mus sorella,10743735,3
Rodentia,Mus sorella,10771701,3
Rodentia,Mus spicilegus,2438805,267
Rodentia,Mus spretus,2438793,15976
Rodentia,Mus spretus,8823310,1
Rodentia,Mus spretus,9220801,1
Rodentia,Mus spretus,9519863,52
Rodentia,Mus spretus,9964897,505
Rodentia,Mus tenellus,2438782,82
Rodentia,Mus tenellus,8619559,3
Rodentia,Mus terraereginae,8406301,1
Rodentia,Mus terricolor,2438807,162
Rodentia,Mus terricolor,7662826,1
Rodentia,Mus terricolor,10323368,3
Rodentia,Mus tomentosus,9064601,6
Rodentia,Mus triton,2438784,2700
Rodentia,Mus triton,8962044,33
Rodentia,Mus vulcani,2438808,2
Rodentia,Mus vulpinus,8836030,2
Rodentia,Muscardinus avellanarius,2439658,1466
Rodentia,Muscardinus avellanarius,8975080,8
